"lang"
{
	"Language"	"English"
	"Tokens"
	{
		"BOSS_1"	"Undead Knight"
		"DOTA_Tooltip_ability_tyjcjn_zkfs4_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_tyjcjn_zkfs5"	"<font color=\"#fe6d15\">Vacuum Smash</font>"
		"DOTA_Tooltip_ability_tyjcjn_zkfs5_Description"	"When attacking, there is a %chance% chance to deal Attack power*%i% physical damage to enemies with %radius% radius.<br><br>---------- ------------------<br>Quality: <font color=\"#fe6d15\">Heaven</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_zkfs5_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_tyjcjn_zkfs6"	"<font color=\"#ffbc09\">Vacuum Smash</font>"
		"DOTA_Tooltip_ability_tyjcjn_zkfs6_Description"	"When attacking, there is a %chance% chance to deal Attack power*%i% physical damage to enemies with %radius% radius.<br><br>---------- ------------------<br>Quality: <font color=\"#ffbc09\">God</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_zkfs6_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj2"	"<font color=\"#5cb85c\">Chaos Strike</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj2_Description"	"Each attack has %chance%%% chance to trigger an additional attack, dealing Attack power*%i% physical damage.<br><br>----------------- -----------<br>Quality: <font color=\"#5cb85c\">Senior</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj2_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj2_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_tyjcjn_hdyj3"	"<font color=\"#337ab7\">Chaos Strike</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj3_Description"	"Each attack has %chance%%% chance to trigger an additional attack, dealing Attack power*%i% physical damage.<br><br>----------------- -----------<br>Quality: <font color=\"#337ab7\">Master</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj3_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj3_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_tyjcjn_hdyj4"	"<font color=\"#9400D3\">Chaos Strike</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj4_Description"	"Each attack has %chance%%% chance to trigger an additional attack, dealing Attack power*%i% physical damage.<br><br>----------------- -----------<br>Quality: <font color=\"#9400D3\">Earth</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj4_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj4_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_tyjcjn_hdyj5"	"<font color=\"#fe6d15\">Chaos Strike</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj5_Description"	"Each attack has %chance%%% chance to trigger an additional attack, dealing Attack power*%i% physical damage.<br><br>----------------- -----------<br>Quality: <font color=\"#fe6d15\">Heaven</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj5_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj5_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_tyjcjn_hdyj6"	"<font color=\"#ffbc09\">Chaos Strike</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj6_Description"	"Each attack has %chance%%% chance to trigger an additional attack, dealing Attack power*%i% physical damage.<br><br>----------------- -----------<br>Quality: <font color=\"#ffbc09\">God</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj6_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_tyjcjn_hdyj6_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_lljcjn_hpq2"	"<font color=\"#5cb85c\">Sky Fist</font>"
		"DOTA_Tooltip_ability_lljcjn_hpq2_Description"	"When attacking, there is a chance to deal Strength*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#5cb85c\">Senior</font><br>"
		"DOTA_Tooltip_ability_lljcjn_hpq2_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj2"	"<font color=\"#5cb85c\">Earth Breaker</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj2_Description"	"After each attack hits, there is a chance that %max% rock spikes burst from the earth along a straight path, dealing Strength*%i% physical damage to enemies on a line.<br><br>------- ---------------------<br>Quality: <font color=\"#5cb85c\">Senior</font><br>"
		"DOTA_Tooltip_ability_lljcjn_ldj2_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj2_i"	"Initial Damage"
		"DOTA_Tooltip_ability_lljcjn_ldj2_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_lljcjn_hpq3"	"<font color=\"#337ab7\">Sky Fist</font>"
		"DOTA_Tooltip_ability_lljcjn_hpq3_Description"	"When attacking, there is a chance to deal Strength*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#337ab7\">Master</font><br>"
		"DOTA_Tooltip_ability_lljcjn_hpq3_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_hpq4"	"<font color=\"#9400D3\">Sky Fist</font>"
		"DOTA_Tooltip_ability_lljcjn_hpq4_Description"	"When attacking, there is a chance to deal Strength*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#9400D3\">Earth</font><br>"
		"DOTA_Tooltip_ability_lljcjn_hpq4_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_hpq5"	"<font color=\"#fe6d15\">Sky Fist</font>"
		"DOTA_Tooltip_ability_lljcjn_hpq5_Description"	"When attacking, there is a chance to deal Strength*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#fe6d15\">Heaven</font><br>"
		"DOTA_Tooltip_ability_lljcjn_hpq5_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_hpq6"	"<font color=\"#ffbc09\">Sky Fist</font>"
		"DOTA_Tooltip_ability_lljcjn_hpq6_Description"	"When attacking, there is a chance to deal Strength*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#ffbc09\">God</font><br>"
		"DOTA_Tooltip_ability_lljcjn_hpq6_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj3"	"<font color=\"#337ab7\">Earth Breaker</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj3_Description"	"After each attack hits, there is a chance that %max% rock spikes burst from the earth along a straight path, dealing Strength*%i% physical damage to enemies on a line.<br><br>------- ---------------------<br>Quality: <font color=\"#337ab7\">Master</font><br>"
		"DOTA_Tooltip_ability_lljcjn_ldj3_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj3_i"	"Initial Damage"
		"DOTA_Tooltip_ability_lljcjn_ldj3_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_lljcjn_ldj4"	"<font color=\"#9400D3\">Earth Breaker</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj4_Description"	"After each attack hits, there is a chance that %max% rock spikes burst from the earth along a straight path, dealing Strength*%i% physical damage to enemies on a line.<br><br>------- ---------------------<br>Quality: <font color=\"#9400D3\">Earth</font><br>"
		"DOTA_Tooltip_ability_lljcjn_ldj4_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj4_i"	"Initial Damage"
		"DOTA_Tooltip_ability_lljcjn_ldj4_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_lljcjn_ldj5"	"<font color=\"#fe6d15\">Earth Breaker</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj5_Description"	"After each attack hits, there is a chance that %max% rock spikes burst from the earth along a straight path, dealing Strength*%i% physical damage to enemies on a line.<br><br>------- ---------------------<br>Quality: <font color=\"#fe6d15\">Heaven</font><br>"
		"DOTA_Tooltip_ability_lljcjn_ldj5_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj5_i"	"Initial Damage"
		"DOTA_Tooltip_ability_lljcjn_ldj5_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_lljcjn_ldj6"	"<font color=\"#ffbc09\">Earth Breaker</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj6_Description"	"After each attack hits, there is a chance that %max% rock spikes burst from the earth along a straight path, dealing Strength*%i% physical damage to enemies on a line.<br><br>------- ---------------------<br>Quality: <font color=\"#ffbc09\">God</font><br>"
		"DOTA_Tooltip_ability_lljcjn_ldj6_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_lljcjn_ldj6_i"	"Base Damage Factor"
		"DOTA_Tooltip_ability_lljcjn_ldj6_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_mjjcjn_hyqj2"	"<font color=\"#5cb85c\">Seven Strikes of Hun Yuan</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj2_Description"	"When attacking, there is a chance to deal Agility*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#5cb85c\">Senior</font><br>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj2_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj3"	"<font color=\"#337ab7\">Seven Strikes of Hun Yuan</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj3_Description"	"When attacking, there is a chance to deal Agility*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#337ab7\">Master</font><br>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj3_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj4"	"<font color=\"#9400D3\">Seven Strikes of Hun Yuan</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj4_Description"	"When attacking, there is a chance to deal Agility*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#9400D3\">Earth</font><br>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj4_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj5"	"<font color=\"#fe6d15\">Seven Strikes of Hun Yuan</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj5_Description"	"When attacking, there is a chance to deal Agility*%i% physical damage to the target enemy.<br><br>----------------------- -----<br>Quality: <font color=\"#fe6d15\">Heaven</font><br>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj5_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj6"	"<font color=\"#ffbc09\">Seven Strikes of Hun Yuan</font>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj6_Description"	"When attacking, there is a chance to deal Agility*%i% physical damage to the target enemy.y<br><br>----------------------- -----<br>Quality: <font color=\"#ffbc09\">God</font><br>"
		"DOTA_Tooltip_ability_mjjcjn_hyqj6_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_modifier_yxtfjn_gmyx"	"Lone Ranger"
		"DOTA_Tooltip_ability_dyh_zmyj_1"	"Fatal Strike"
		"DOTA_Tooltip_ability_dyh_zmyj_1_Description"	"When attacking, there is a certain probability of causing %multiple%% times the critical strike"
		"diyuhuo_1"	"Hellfire Golem"
		"diyuhuo_3"	"Hellfire Golem"
		"diyuhuo_6"	"Hellfire Golem"
		"DOTA_Tooltip_ability_dyh_zmyj_3"	"Fatal Strike"
		"DOTA_Tooltip_ability_dyh_zmyj_3_Description"	"When attacking, there is a certain probability of causing %multiple%% times the critical strike"
		"DOTA_Tooltip_ability_dyh_zmyj_6"	"Fatal Strike"
		"DOTA_Tooltip_ability_dyh_zmyj_6_Description"	"When attacking, there is a certain probability of causing %multiple%% times the critical strike"
		"DOTA_Tooltip_ability_zljcjn_dyh3"	"<font color=\"#337ab7\">Hellfire Golem</font>"
		"DOTA_Tooltip_ability_zljcjn_dyh3_Description"	"Summons a Hellfire Golem from the depths, stunning enemies dealing %baseDamage% + %i% *hero Main attribute-based magical damage.<br><br>Hellfire Golem's HP is 2.2 times hero's HP, Attack power is %i% * hero's main attribute, Attack interval: 0.9, Attack speed: 100, Armor: 10, able to deal a fatal blow<br><br>Has a passive skill-Immolation. Burns the Hellfire Golem's nearby enemy units within %radius2%, with Maximum HP* %bfb% magical damage per second.\nA maximum of 2 Hellfire Golem can be summoned in one cast. When the number of hellfire golem is greater than 2, each of excess hellfire golem count will increase the 50%% attack power and 20%% HP of the hellfire golems.<br><br>----------------------------<br>Quality:< font color=\"#337ab7\">Master</font><br>"
		"DOTA_Tooltip_ability_zljcjn_dyh3_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the Hellfire Golem’s base attack power by 10% and attack speed by 10 points</font>"
		"DOTA_Tooltip_ability_zljcjn_dyh3_duration"	"Hellfire Golem Duration"
		"DOTA_Tooltip_ability_zljcjn_dyh6"	"<font color=\"#ffbc09\">Hellfire Golem</font>"
		"DOTA_Tooltip_ability_zljcjn_dyh6_Description"	"Summons a Hellfire Golem from the depths, stunning enemies dealing %baseDamage% + %i% *hero Main attribute-based magical damage.<br><br>Hellfire Golem's HP is 3 times hero's HP, Attack power is %i% * hero's main attribute, Attack interval: 0.8, Attack speed: 100, Armor: 10, able to deal a fatal blow<br><br>Has a passive skill-Immolation. Burns the Hellfire Golem's nearby enemy units within %radius2%, with Maximum HP* %bfb% magical damage per second.<br><br>----------------------------<br>Quality ：<font color=\"#ffbc09\">God</font><br>"
		"DOTA_Tooltip_ability_zljcjn_dyh6_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the Hellfire Golem’s base attack power by 10% and attack speed by 10 points</font>"
		"DOTA_Tooltip_ability_zljcjn_dyh6_duration"	"Hellfire Golem Duration"
		"DOTA_Tooltip_ability_item_zljcjn_dyh3"	"<font color=\"#337ab7\">Hellfire Golem</font>"
		"DOTA_Tooltip_ability_item_zljcjn_dyh3_Description"	"Quality: <font color=\"#337ab7\">Master</font>\nSkill Type: Active\nSummons a Hellfire Golem from the depths, stunning enemies dealing hero Main attribute-based magical damage.<br><br>Hellfire Golem's HP is 2.2 times hero's HP, Attack power is linked to the hero's main attribute, Attack interval: 0.9, Attack speed: 100, Armor: 10, able to deal a fatal blow<br><br>Has a passive skill-Immolation. Burns the Hellfire Golem's nearby enemy units, with Maximum HP-based magical damage per second."
		"DOTA_Tooltip_ability_item_zljcjn_dyh3_duration"	"Hellfire Golem Duration"
		"DOTA_Tooltip_ability_item_zljcjn_dyh6"	"<font color=\"#ffbc09\">Hellfire Golem</font>"
		"DOTA_Tooltip_ability_item_zljcjn_dyh6_Description"	"Quality: <font color=\"#ffbc09\">God</font>\nSkill type: Active\nSummons a Hellfire Golem from the depths, stunning enemies dealing hero Main attribute-based magical damage.<br><br>Hellfire Golem's HP is 3 times hero's HP, Attack power is linked to the hero's main attribute, Attack interval: 0.8, Attack speed: 100, Armor: 10, able to deal a fatal blow<br><br>Has a passive skill-Immolation. Burns the Hellfire Golem's nearby enemy units, with Maximum HP-based magical damage per second."
		"DOTA_Tooltip_ability_item_zljcjn_dyh6_duration"	"Hellfire Golem Duration"
		"DOTA_Tooltip_ability_item_zljcjn_bsbp1"	"Frost Blast"
		"DOTA_Tooltip_ability_item_zljcjn_bsbp1_Description"	"Quality: <font color=\"#fff\">Elementary</font>\nSkill Type: Passive\nWhen attacking, there is a chance to deal Intelligence-based magical damage to enemies within the area of effect."
		"DOTA_Tooltip_ability_zljcjn_bsbp1"	"Frost Blast"
		"DOTA_Tooltip_ability_zljcjn_bsbp1_Description"	"When attacking, there is a %chance% chance to deal Intelligence*%i% magical damage to enemies with %radius% radius.<br><br>----------- -----------------<br>Quality: Elementary<br>"
		"DOTA_Tooltip_ability_zljcjn_bsbp1_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp2"	"<font color=\"#5cb85c\">Frost Blast</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp2_Description"	"When attacking, there is a %chance% chance to deal Intelligence*%i% magical damage to enemies with %radius% radius.<br><br>----------- -----------------<br>Quality: <font color=\"#5cb85c\">Yellow level</font><br>"
		"DOTA_Tooltip_ability_zljcjn_bsbp2_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp3"	"<font color=\"#337ab7\">Frost Blast</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp3_Description"	"When attacking, there is a %chance% chance to deal Intelligence*%i% magical damage to enemies with %radius% radius.<br><br>----------- -----------------<br>Quality: <font color=\"#337ab7\">Xuan level</font><br>"
		"DOTA_Tooltip_ability_zljcjn_bsbp3_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp4"	"<font color=\"#9400D3\">Frost Blast</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp4_Description"	"When attacking, there is a %chance% chance to deal Intelligence*%i% magical damage to enemies with %radius% radius.<br><br>----------- -----------------<br>Quality: <font color=\"#9400D3\">prefecture level</font><br>"
		"DOTA_Tooltip_ability_zljcjn_bsbp4_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp5"	"<font color=\"#fe6d15\">Frost Blast</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp5_Description"	"When attacking, there is a %chance% chance to deal Intelligence*%i% magical damage to enemies with %radius% radius.<br><br>----------- -----------------<br>Quality: <font color=\"#fe6d15\">Tian-level</font><br>"
		"DOTA_Tooltip_ability_zljcjn_bsbp5_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp6"	"<font color=\"#ffbc09\">Frost Blast</font>"
		"DOTA_Tooltip_ability_zljcjn_bsbp6_Description"	"When attacking, there is a %chance% chance to deal Intelligence*%i% magical damage to enemies with %radius% radius.<br><br>----------- -----------------<br>Quality: <font color=\"#ffbc09\">Xian-level</font><br>"
		"DOTA_Tooltip_ability_zljcjn_bsbp6_Lore"	"<font color=\"#f0ad4e\">Each skill level will increase the base damage by 10%</font>"
		"DOTA_Tooltip_ability_item_zljcjn_bsbp2"	"<font color=\"#5cb85c\">Frost Blast</font>"
		"DOTA_Tooltip_ability_item_zljcjn_bsbp2_Description"	"Quality: <font color=\"#5cb85c\">Yellow level</font>\nSkill type: Passive\nWhen attacking, there is a chance to deal Intelligence-based magical damage to enemies within the area of effect."
		"DOTA_Tooltip_ability_item_zljcjn_bsbp3"	"<font color=\"#337ab7\">Frost Blast</font>"
		"DOTA_Tooltip_ability_item_zljcjn_bsbp3_Description"	"Quality: <font color=\"#337ab7\">mysterious level</font>\nSkill type: Passive\nWhen attacking, there is a chance to deal Intelligence-based magical damage to enemies within the area of effect."
		"DOTA_Tooltip_ability_item_zljcjn_bsbp4"	"<font color=\"#9400D3\">Frost Blast</font>"
		"DOTA_Tooltip_ability_item_zljcjn_bsbp4_Description"	"Quality: <font color=\"#9400D3\">Earth level</font>\nSkill type: Passive\nWhen attacking, there is a chance to deal Intelligence-based magical damage to enemies within the area of effect."
