"lang"
{
	"Language"	"tchinese"
	"Tokens"
	{
		"BOSS_1"	"亡靈騎士"
		"DOTA_Tooltip_ability_yxtfjn_xhws"	"死亡先知--吸魂巫術"
		"npc_dota_hero_death_prophet"	"死亡先知"
		"DOTA_Tooltip_ability_yxtfjn_xhws_Description"	"每隔一段時間創造一個靈魂連接，將死亡先知與一個敵方單位相連。<br>每%think_interval%秒吸取目標最大生命值*係數和智力*傷害係數的魔法傷害，並治療自身1%%的傷害值"
		"DOTA_Tooltip_ability_yxtfjn_xhws_duration"	"持續時間"
		"DOTA_Tooltip_ability_yxtfjn_hhjl"	"碧瑤--合歡金玲"
		"DOTA_Tooltip_ability_yxtfjn_hhjl_Description"	"使周圍友方英雄在一段時間內不死，並且在該段時間內攻擊速度和技能傷害都將得到提升。"
		"DOTA_Tooltip_ability_yxtfjn_hhjl_range_tooltip"	"作用範圍"
		"DOTA_Tooltip_ability_yw_boss_chgh"	"遲緩光環"
		"DOTA_Tooltip_modifier_degen_aura_effect"	"遲緩光環"
		"DOTA_Tooltip_modifier_degen_aura_effect_Description"	"移動速度-%dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%%,攻擊速度-%dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%點"
		"DOTA_Tooltip_modifier_frost_bite_root_datadriven"	"冰封禁制"
		"DOTA_Tooltip_modifier_repel"	"天國恩賜"
		"DOTA_Tooltip_modifier_repel_Description"	"免疫魔法傷害並回復自身2%%的最大血量"
		"DOTA_Tooltip_ability_yw_boss_tgec"	"天國恩賜"
		"DOTA_Tooltip_ability_yw_boss_btzg"	"奔騰之光"
		"DOTA_Tooltip_ability_yw_boss_lzwk"	"離子外殼"
		"DOTA_Tooltip_ability_yw_boss_sszg"	"神聖之光"
		"DOTA_Tooltip_ability_yw_boss_dmcj"	"彈幕衝擊"
		"DOTA_Tooltip_ability_item_net_wq_ll_4_1"	"殘暴雙斧"
		"DOTA_Tooltip_ability_item_net_wq_ll_4_2"	"碎星之錘"
		"DOTA_Tooltip_ability_item_net_wq_ll_4_3"	"熔火巨劍"
		"DOTA_Tooltip_ability_item_net_wq_mj_4_1"	"命運之弓"
		"DOTA_Tooltip_ability_item_net_wq_mj_4_2"	"竊者短匕"
		"DOTA_Tooltip_ability_item_net_wq_mj_4_3"	"幻化長劍"
		"DOTA_Tooltip_ability_item_net_wq_zl_4_1"	"罪惡法杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_4_2"	"殘月法杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_4_3"	"絕亡法杖"
		"DOTA_Tooltip_ability_item_net_wq_ty_4_1"	"邪惡之印"
		"DOTA_Tooltip_ability_item_net_wq_ty_4_2"	"賢者審判"
		"DOTA_Tooltip_ability_item_net_fj_ty_4_1"	"邪靈面罩"
		"DOTA_Tooltip_ability_item_net_fj_ty_4_2"	"颶風兜帽"
		"DOTA_Tooltip_ability_item_net_fj_ty_4_3"	"救贖鋼甲"
		"DOTA_Tooltip_ability_item_net_fj_ty_4_4"	"聖殿騎士戰甲"
		"DOTA_Tooltip_ability_item_net_fj_ty_4_5"	"魅影披肩"
		"DOTA_Tooltip_ability_item_net_fj_ty_4_6"	"怨恨斗篷"
		"DOTA_Tooltip_ability_item_net_ss_ll_4_1"	"撕裂者之力"
		"DOTA_Tooltip_ability_item_net_ss_ll_4_2"	"亡者悲泣"
		"DOTA_Tooltip_ability_item_net_ss_mj_4_1"	"怨恨手套"
		"DOTA_Tooltip_ability_item_net_ss_mj_4_2"	"禁錮之力"
		"DOTA_Tooltip_ability_item_net_ss_zl_4_1"	"女王的魔眼手環"
		"DOTA_Tooltip_ability_item_net_ss_zl_4_2"	"亡者傷慟"
		"DOTA_Tooltip_ability_item_net_ss_ty_4_1"	"千年領主耳環"
		"DOTA_Tooltip_ability_item_net_ts_ty_4_1"	"寒冰勾玉·極"
		"DOTA_Tooltip_ability_item_net_ts_ty_4_2"	"大法師之核"
		"DOTA_Tooltip_ability_item_net_ts_ty_4_3"	"煉獄之岩"
		"DOTA_Tooltip_ability_item_net_wq_ll_5_1"	"古獸巨斧"
		"DOTA_Tooltip_ability_item_net_wq_ll_5_2"	"貪噬星錘"
		"DOTA_Tooltip_ability_item_net_wq_ll_5_3"	"殘暴巨劍"
		"DOTA_Tooltip_ability_item_net_wq_mj_5_1"	"迷羽之弓"
		"DOTA_Tooltip_ability_item_net_wq_mj_5_2"	"死賜之刃"
		"DOTA_Tooltip_ability_item_net_wq_mj_5_3"	"夢影長劍"
		"DOTA_Tooltip_ability_item_net_wq_zl_5_1"	"聖賢權杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_5_2"	"噬亡權杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_5_3"	"聖光權杖"
		"DOTA_Tooltip_ability_item_net_wq_ty_5_1"	"海妖護身符"
		"DOTA_Tooltip_ability_item_net_wq_ty_5_2"	"灼燒魔眼"
		"DOTA_Tooltip_ability_item_net_fj_ty_5_1"	"奧維德頭盔"
		"DOTA_Tooltip_ability_item_net_fj_ty_5_2"	"魅影頭盔"
		"DOTA_Tooltip_ability_item_net_fj_ty_5_3"	"亡魂戰袍"
		"DOTA_Tooltip_ability_item_net_fj_ty_5_4"	"千年領主斗篷"
		"DOTA_Tooltip_ability_item_net_fj_ty_5_5"	"地獄領主頭盔"
		"DOTA_Tooltip_ability_item_net_fj_ty_5_6"	"聖殿騎士頭盔"
		"DOTA_Tooltip_ability_item_net_ss_ll_5_1"	"聚魂戒指"
		"DOTA_Tooltip_ability_item_net_ss_ll_5_2"	"死亡氣息"
		"DOTA_Tooltip_ability_item_net_ss_mj_5_1"	"上古智慧"
		"DOTA_Tooltip_ability_item_net_ss_mj_5_2"	"永恆護腕"
		"DOTA_Tooltip_ability_item_net_ss_zl_5_1"	"毒霧庇護者"
		"DOTA_Tooltip_ability_item_net_ss_zl_5_2"	"千年領主手環"
		"DOTA_Tooltip_ability_item_net_ss_ty_5_1"	"怨恨項墜"
		"DOTA_Tooltip_ability_item_net_ts_ty_5_1"	"天雷裂石"
		"DOTA_Tooltip_ability_item_net_ts_ty_5_2"	"神罰之晶魄"
		"DOTA_Tooltip_ability_item_net_ts_ty_5_3"	"地獄之血"
		"yw_BOSS_1_5"	"發條技師"
		"yw_BOSS_2_5"	"冰晶室女"
		"yw_BOSS_3_5"	"全能騎士"
		"yw_BOSS_4_5"	"黑暗賢者"
		"DOTA_Tooltip_ability_yw_boss_bsxx"	"冰霜新星"
		"DOTA_Tooltip_ability_yw_boss_bsjz"	"冰封禁制"
		"DOTA_Tooltip_ability_courier_jy_tx_lv1"	"晴兒寶寶特效lv1"
		"DOTA_Tooltip_ability_courier_jy_tx_lv1_duration"	"黑洞持續時間"
		"DOTA_Tooltip_ability_courier_jy_tx_lv2"	"晴兒寶寶特效lv2"
		"DOTA_Tooltip_ability_courier_jy_tx_lv3"	"晴兒寶寶特效lv3"
		"DOTA_Tooltip_ability_courier_jy_tx_lv4"	"晴兒寶寶特效lv4"
		"DOTA_Tooltip_ability_courier_jy_tx_lv5"	"晴兒寶寶特效lv5"
		"DOTA_Tooltip_ability_courier_jy_tx_lv6"	"晴兒寶寶特效lv6"
		"DOTA_Tooltip_ability_courier_jy_tx_lv7"	"晴兒寶寶特效lv7"
		"金龜子Lv.2"	"金龜子Lv.1"
		"DOTA_Tooltip_ability_courier_jb_tx_lv1"	"金龜子特效lv1"
		"DOTA_Tooltip_ability_courier_jb_tx_lv2"	"金龜子特效lv2"
		"DOTA_Tooltip_ability_courier_jb_tx_lv3"	"金龜子特效lv3"
		"DOTA_Tooltip_ability_courier_jb_tx_lv4"	"金龜子特效lv4"
		"DOTA_Tooltip_ability_courier_jb_tx_lv5"	"金龜子特效lv5"
		"DOTA_Tooltip_ability_courier_jb_tx_lv6"	"金龜子特效lv6"
		"DOTA_Tooltip_ability_courier_jb_tx_lv7"	"金龜子特效lv7"
		"DOTA_Tooltip_ability_courier_jbjc_tx_lv1"	"碧磷特效lv1"
		"DOTA_Tooltip_ability_courier_jbjc_tx_lv2"	"碧磷特效lv2"
		"DOTA_Tooltip_ability_courier_jbjc_tx_lv3"	"碧磷特效lv3"
		"DOTA_Tooltip_ability_courier_jbjc_tx_lv4"	"碧磷特效lv4"
		"DOTA_Tooltip_ability_courier_jbjc_tx_lv5"	"碧磷特效lv5"
		"DOTA_Tooltip_ability_courier_jbjc_tx_lv6"	"碧磷特效lv6"
		"DOTA_Tooltip_ability_courier_jbjc_tx_lv7"	"碧磷特效lv7"
		"tl_BOSS_1"	"貪欲之魔王"
		"DOTA_Tooltip_modifier_ty_boss_1_2"	"支配死靈"
		"DOTA_Tooltip_modifier_ty_boss_1_3"	"上古巨神--秩序光環"
		"DOTA_Tooltip_modifier_ty_boss_1_3_Description"	"護甲減少%dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%點"
		"DOTA_Tooltip_modifier_ty_boss_1_4"	"上古巨神--秩序光環"
		"DOTA_Tooltip_modifier_ty_boss_1_4_Description"	"魔法抗性減少%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%點"
		"DOTA_Tooltip_ability_ty_boss_4"	"魔王降臨"
		"DOTA_Tooltip_ability_ty_boss_4_radius"	"作用範圍"
		"DOTA_Tooltip_ability_ty_boss_4_reduce_armor"	"%護甲-"
		"DOTA_Tooltip_ability_ty_boss_4_reduce_magical"	"%魔抗-"
		"DOTA_Tooltip_ability_ty_boss_2"	"致命一擊"
		"DOTA_Tooltip_ability_ty_boss_1"	"支配死靈"
		"DOTA_Tooltip_ability_ty_boss_3"	"貪欲之強權"
		"DOTA_Tooltip_modifier_ty_boss_4_3_Description"	"護甲減少%dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%點"
		"DOTA_Tooltip_modifier_ty_boss_4_4_Description"	"魔法抗性減少%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%點"
		"DOTA_Tooltip_modifier_ty_boss_4_3"	"魔王降臨"
		"DOTA_Tooltip_modifier_ty_boss_4_4"	"魔王降臨"
		"DOTA_Tooltip_modifier_ty_boss_3_3"	"貪欲之強權"
		"DOTA_Tooltip_modifier_ty_boss_3_4"	"貪欲之強權"
		"DOTA_Tooltip_ability_item_xhp_tyboss_1"	"貪欲魔王面具"
		"DOTA_Tooltip_ability_item_xhp_tyboss_1_Description"	"<h1>主動</h1>使用後給予一件隨機等級的神秘寶物和一本普通寶物書<br>己方出口怪物的強度+30%%<br>怪物的經驗和金錢獎勵+15%%\n召喚出貪欲之魔王，擊殺後給予特殊神器\n等級&gt;%level%級才可以使用\n一個玩家最多可以使用10次"
		"DOTA_Tooltip_ability_item_xhp_tyboss_1_Lore"	"<font color=\"#d9534f\">低難度可以不使用，避免打不過小怪</font><br><font color=\"#d9534f\">只加強小怪，不加強boss</font>"
		"DOTA_Tooltip_ability_item_xhp_tyboss_1_bosspoint"	"擊殺後獲得BOSS點數+"
		"DOTA_Tooltip_ability_item_sq_1_1_1"	"烈焰魔劍"
		"DOTA_Tooltip_ability_item_sq_1_1_1_Description"	"<font color=\"#5CB85C\">雷霆一擊觸發次數+%lv%<br>戰爭踐踏觸發次數+%lv%<br>刺針掃射觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_1_2_1"	"永恆之槍"
		"DOTA_Tooltip_ability_item_sq_1_2_1_Description"	"<font color=\"#5cb85c\">光擊陣火焰數量+%lv%<br>痛苦尖叫觸發次數+%lv%<br>死亡脈衝治療係數和傷害係數+%lv2%<br>死亡一指最大數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_1_3_1"	"王者之劍"
		"DOTA_Tooltip_ability_item_sq_1_3_1_Description"	"<font color=\"#5cb85c\">飛星觸發次數+%lv%<br>裂地擊觸發次數+%lv%<br>地穴蟲群觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_1_4_1"	"王者之劍"
		"DOTA_Tooltip_ability_item_sq_1_4_1_Description"	"<font color=\"#5cb85c\">飛星投射物數量+%lv%<br>裂地擊投射物數量+%lv%<br>地穴蟲群投射物數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_1_5_1"	"復仇之劍"
		"DOTA_Tooltip_ability_item_sq_1_5_1_Description"	"<font color=\"#5cb85c\">龍破斬觸發次數+%lv%<br>劍氣斬觸發次數+%lv%<br>震盪波觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_1_6_1"	"復仇之劍"
		"DOTA_Tooltip_ability_item_sq_1_6_1_Description"	"<font color=\"#5cb85c\">龍破斬投射物數量+%lv%<br>劍氣斬投射物數量+%lv%<br>震盪波投射物數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_1_7_1"	"波塞頓戰戟"
		"DOTA_Tooltip_ability_item_sq_1_7_1_Description"	"<font color=\"#5cb85c\">力之粉碎觸發次數+%lv%<br>爆裂攻擊觸發次數+%lv%<br>冰霜爆破觸發次數+%lv%<br>真空粉碎觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_1_8_1"	"巨人之劍"
		"DOTA_Tooltip_ability_item_sq_1_8_1_Description"	"<font color=\"#5cb85c\">沖天拳觸發次數+%lv%<br>流血刀法觸發次數+%lv%<br>混沌一擊觸發次數+%lv%<br>混元</font><span style=\"color: rgb(92, 184, 92);\">七</span><font color=\"#5cb85c\">擊觸發次數+%lv%<br>烈焰破擊觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_2_1_1"	"烈焰魔劍"
		"DOTA_Tooltip_ability_item_sq_2_1_1_Description"	"<font color=\"#5CB85C\">雷霆一擊觸發次數+%lv%<br>戰爭踐踏觸發次數+%lv%<br>刺針掃射觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_3_1_1_clone"	"烈焰魔劍"
		"DOTA_Tooltip_ability_item_sq_3_1_1_clone_Description"	"<font color=\"#5cb85c\">雷霆一擊觸發次數+%lv%</font><br><font color=\"#5cb85c\">戰爭踐踏觸發次數+</font><span style=\"color: rgb(92, 184, 92);\">%lv%</span><br><font color=\"#5cb85c\">刺針掃射觸發次數+</font><span style=\"color: rgb(92, 184, 92);\">%lv%</span><br><font color=\"#5cb85c\"><br></font><br><font color=\"#337ab7\">額外攜帶一條隨機屬性</font>"
		"DOTA_Tooltip_ability_item_sq_2_2_1"	"永恆之槍"
		"DOTA_Tooltip_ability_item_sq_2_2_1_Description"	"<font color=\"#5cb85c\">光擊陣火焰數量+%lv%<br>痛苦尖叫觸發次數+%lv%<br>死亡脈衝治療係數和傷害係數+%lv2%<br>死亡一指最大數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_3_2_1"	"永恆之槍"
		"DOTA_Tooltip_ability_item_sq_3_2_1_Description"	"<font color=\"#5cb85c\">光擊陣火焰數量+%lv%<br>痛苦尖叫觸發次數+%lv%<br>死亡脈衝治療係數和傷害係數+%lv2%<br>死亡一指最大數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_2_3_1"	"王者之劍"
		"DOTA_Tooltip_ability_item_sq_2_3_1_Description"	"<font color=\"#5cb85c\">飛星觸發次數+%lv%<br>裂地擊觸發次數+%lv%<br>地穴蟲群觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_3_3_1"	"王者之劍"
		"DOTA_Tooltip_ability_item_sq_3_3_1_Description"	"<font color=\"#5cb85c\">飛星觸發次數+%lv%<br>裂地擊觸發次數+%lv%<br>地穴蟲群觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_2_4_1"	"王者之劍"
		"DOTA_Tooltip_ability_item_sq_2_4_1_Description"	"<font color=\"#5cb85c\">飛星投射物數量+%lv%<br>裂地擊投射物數量+%lv%<br>地穴蟲群投射物數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_3_4_1"	"王者之劍"
		"DOTA_Tooltip_ability_item_sq_3_4_1_Description"	"<font color=\"#5cb85c\">飛星投射物數量+%lv%<br>裂地擊投射物數量+%lv%<br>地穴蟲群投射物數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_2_5_1"	"復仇之劍"
		"DOTA_Tooltip_ability_item_sq_2_5_1_Description"	"<font color=\"#5cb85c\">龍破斬觸發次數+%lv%<br>劍氣斬觸發次數+%lv%<br>震盪波觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_3_5_1"	"復仇之劍"
		"DOTA_Tooltip_ability_item_sq_3_5_1_Description"	"<font color=\"#5cb85c\">龍破斬觸發次數+%lv%<br>劍氣斬觸發次數+%lv%<br>震盪波觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_2_6_1"	"復仇之劍"
		"DOTA_Tooltip_ability_item_sq_2_6_1_Description"	"<font color=\"#5cb85c\">龍破斬投射物數量+%lv%<br>劍氣斬投射物數量+%lv%<br>震盪波投射物數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_3_6_1"	"復仇之劍"
		"DOTA_Tooltip_ability_item_sq_3_6_1_Description"	"<font color=\"#5cb85c\">龍破斬投射物數量+%lv%<br>劍氣斬投射物數量+%lv%<br>震盪波投射物數量+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_2_7_1"	"波塞頓戰戟"
		"DOTA_Tooltip_ability_item_sq_2_7_1_Description"	"<font color=\"#5cb85c\">力之粉碎觸發次數+%lv%<br>爆裂攻擊觸發次數+%lv%<br>冰霜爆破觸發次數+%lv%<br>真空粉碎觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_3_7_1"	"波塞頓戰戟"
		"DOTA_Tooltip_ability_item_sq_3_7_1_Description"	"<font color=\"#5cb85c\">力之粉碎觸發次數+%lv%<br>爆裂攻擊觸發次數+%lv%<br>冰霜爆破觸發次數+%lv%<br>真空粉碎觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_2_8_1"	"巨人之劍"
		"DOTA_Tooltip_ability_item_sq_2_8_1_Description"	"<font color=\"#5cb85c\">沖天拳觸發次數+%lv%<br>流血刀法觸發次數+%lv%<br>混沌一擊觸發次數+%lv%<br>混元</font><span style=\"color: rgb(92, 184, 92);\">七</span><font color=\"#5cb85c\">擊觸發次數+%lv%<br>烈焰破擊觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_item_sq_3_8_1"	"巨人之劍"
		"DOTA_Tooltip_ability_item_sq_3_8_1_Description"	"<font color=\"#5cb85c\">沖天拳觸發次數+%lv%<br>流血刀法觸發次數+%lv%<br>混沌一擊觸發次數+%lv%<br>混元七擊觸發次數+%lv%<br>烈焰破擊觸發次數+%lv%</font>"
		"cw_1_1"	"晴兒寶寶Lv.1"
		"cw_2_1"	"晴兒寶寶Lv.2"
		"cw_3_1"	"晴兒寶寶Lv.3"
		"cw_4_1"	"晴兒寶寶Lv.4"
		"cw_5_1"	"晴兒寶寶Lv.5"
		"cw_6_1"	"晴兒寶寶Lv.6"
		"cw_7_1"	"晴兒寶寶Lv.7"
		"cw_1_2"	"金龜子Lv.1"
		"cw_2_2"	"金龜子Lv.2"
		"cw_3_2"	"金龜子Lv.3"
		"cw_4_2"	"金龜子Lv.4"
		"cw_5_2"	"金龜子Lv.5"
		"cw_6_2"	"金龜子Lv.6"
		"cw_7_2"	"金龜子Lv.7"
		"cw_1_3"	"碧磷Lv.1"
		"cw_2_3"	"碧磷Lv.2"
		"cw_3_3"	"碧磷Lv.3"
		"cw_4_3"	"碧磷Lv.4"
		"cw_5_3"	"碧磷Lv.5"
		"cw_6_3"	"碧磷Lv.6"
		"cw_7_3"	"碧磷Lv.7"
		"DOTA_Tooltip_ability_item_sq_3_1_1"	"烈焰魔劍"
		"DOTA_Tooltip_ability_item_sq_3_1_1_Description"	"<font color=\"#5CB85C\">雷霆一擊觸發次數+%lv%<br>戰爭踐踏觸發次數+%lv%<br>刺針掃射觸發次數+%lv%</font>"
		"DOTA_Tooltip_ability_courier_plus_1"	"普通冰龍寶寶"
		"DOTA_Tooltip_ability_courier_plus_1_gj"	"金色冰龍寶寶"
		"DOTA_Tooltip_ability_cwwd"	"無敵"
		"cw_1_101"	"冰龍寶寶"
		"cw_1_201"	"金色冰龍寶寶"
		"DOTA_Tooltip_ability_cwwd2"	"無敵"
		"npc_dota_hero_dark_willow"	"碧瑤"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_1"	"基礎符文--智慧術"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_1_Description"	"魔法值+50"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_2"	"基礎符文--召喚術"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_2_Description"	"召喚物強度+10%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_3"	"基礎符文--武器嫺熟"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_3_Description"	"攻擊力+10%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_4"	"基礎符文--元素學"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_4_Description"	"技能傷害+5%% "
		"DOTA_Tooltip_modifiy_shopmall_jjzc_5"	"基礎符文--冥想術"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_5_Description"	"魔法回復+2"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_6"	"基礎符文--耐力"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_6_Description"	"最大生命值+5%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_7"	"基礎符文--力量"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_7_Description"	"基礎力量+10%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_8"	"基礎符文--敏捷"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_8_Description"	"基礎敏捷+10%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_9"	"基礎符文--智力"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_9_Description"	"基礎智力+10%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_10"	"基礎符文--靈活"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_10_Description"	"攻擊速度+10"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_11"	"基礎符文--迅捷"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_11_Description"	"移動速度+5"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_12"	"基礎符文--法術抵抗"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_12_Description"	"魔法抗性+3"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_13"	"基礎符文--防禦"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_13_Description"	"防禦+10"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_14"	"基礎符文--堅韌"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_14_Description"	"狀態抗性+1%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_15"	"基礎符文--物理暴擊"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_15_Description"	"物理暴擊概率+2%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_16"	"基礎符文--物理暴傷"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_16_Description"	"物理暴擊傷害+10%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_17"	"基礎符文--治癒術"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_17_Description"	"生命恢復+1%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_18"	"基礎符文--基礎力量鍛煉"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_18_Description"	"力量+50"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_19"	"基礎符文--敏捷鍛煉"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_19_Description"	"敏捷+50"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_20"	"基礎符文--智力鍛煉"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_20_Description"	"智力+50"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_21"	"基礎符文--格擋"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_21_Description"	"傷害豁免+1%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_22"	"基礎符文--掠奪"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_22_Description"	"金錢加成+5%%"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_23"	"基礎符文--恩澤"
		"DOTA_Tooltip_modifiy_shopmall_jjzc_23_Description"	"經驗加成+5%%"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_1"	"中級符文--智慧術"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_1_Description"	"魔法值+100"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_2"	"中級符文--召喚術"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_2_Description"	"召喚物強度+20%%"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_3"	"中級符文--武器嫺熟"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_3_Description"	"攻擊力+20%%"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_4"	"中級符文--元素學"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_4_Description"	"技能傷害+10%% "
		"DOTA_Tooltip_modifiy_shopmall_zjzc_5"	"中級符文--冥想術"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_5_Description"	"魔法回復+4"
		"DOTA_Tooltip_modifiy_shopmall_zjzc_6"	"中級符文--耐力"
