"lang"
{
	"Language"	"SChinese"
	"Tokens"
	{
		"BOSS_1"	"亡灵骑士"
		"DOTA_Tooltip_ability_item_smbw_5_Description"	"<h1>宝箱</h1>打开后，可以从其中选取一个5级神秘宝物<br>"
		"npc_boss_07"	"嗜血的屠夫"
		"npc_boss_08"	"不朽尸王"
		"DOTA_Tooltip_ability_pudge_meat_hook_lua"	"肉勾"
		"DOTA_Tooltip_ability_boss_pudge_flesh_heap_lua"	"腐肉堆积"
		"DOTA_Tooltip_ability_boss_pudge_rot_lua"	"腐烂"
		"DOTA_Tooltip_ability_boss_pudge_tiny_bot_lua"	"血肉分离"
		"DOTA_Tooltip_ability_boss_pudge_dismember_lua"	"肢解"
		"DOTA_Tooltip_ability_boss_pudge_bot_bome_lua"	"瘟疫寄生"
		"DOTA_Tooltip_ability_boss_pudge_wenyiyuan_lua"	"瘟疫源"
		"DOTA_Tooltip_ability_boss_undying_decays"	"腐朽"
		"DOTA_Tooltip_ability_boss_undying_souleater"	"噬魂"
		"DOTA_Tooltip_ability_boss_undying_tombstone"	"墓碑"
		"DOTA_Tooltip_ability_boss_undying_tombstone_callzombie"	"丧尸狂潮"
		"DOTA_Tooltip_ability_boss_undying_tombstone_zombie_frenzy"	"血肉傀儡"
		"DOTA_Tooltip_ability_boss_undying_flesh_golem"	"僵尸之夜"
		"DOTA_Tooltip_ability_boss_undying_tombstone_zombie_night"	"僵尸之夜"
		"DOTA_Tooltip_ability_nlzx_boss_1"	"狂暴"
		"DOTA_Tooltip_ability_nlzx_boss_1_Description"	"增加附近友军的攻击速度"
		"DOTA_Tooltip_modifier_nlzx_boss_1_2"	"怨念"
		"DOTA_Tooltip_modifier_nlzx_boss_1_2_Description"	"攻击速度+%dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%点"
		"DOTA_Tooltip_modifier_ty_boss_4_6"	"魔王降临"
		"DOTA_Tooltip_modifier_ty_boss_4_6_Description"	"攻击速度+50"
		"DOTA_Tooltip_ability_yw_boss_flzj_Description"	"伤害并沉默"
		"DOTA_Tooltip_ability_lljcjn_czss2"	"<font color=\"#5cb85c\">刺针扫射</font>"
		"DOTA_Tooltip_ability_lljcjn_czss2_Description"	"将尖刺喷射向敌人，对附近的敌人造成力量*%i%的物理伤害。<br>任何单位最近%duration%秒内每次受到刺针扫射的打击都会受到额外伤害。<br><br>----------------------------<br>品质：黄级<br>"
		"DOTA_Tooltip_ability_lljcjn_czss2_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_lljcjn_czss2_radius"	"伤害范围"
		"DOTA_Tooltip_ability_lljcjn_czss2_i"	"基础伤害系数"
		"DOTA_Tooltip_ability_lljcjn_czss2_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_lljcjn_czss2_sh"	"额外伤害系数"
		"DOTA_Tooltip_ability_lljcjn_czss2_max"	"最大伤害层数"
		"DOTA_Tooltip_ability_lljcjn_czss3"	"<font color=\"#337ab7\">刺针扫射</font>"
		"DOTA_Tooltip_ability_lljcjn_czss3_Description"	"将尖刺喷射向敌人，对附近的敌人造成力量*%i%的物理伤害。<br>任何单位最近%duration%秒内每次受到刺针扫射的打击都会受到额外伤害。<br><br>----------------------------<br>品质：<font color=\"#337ab7\">玄级</font><br>"
		"DOTA_Tooltip_ability_lljcjn_czss3_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_lljcjn_czss3_radius"	"伤害范围"
		"DOTA_Tooltip_ability_lljcjn_czss3_i"	"基础伤害系数"
		"DOTA_Tooltip_ability_lljcjn_czss3_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_lljcjn_czss3_sh"	"额外伤害系数"
		"DOTA_Tooltip_ability_lljcjn_czss3_max"	"最大伤害层数"
		"DOTA_Tooltip_ability_item_lljcjn_czss2"	"<font color=\"#5cb85c\">刺针扫射</font>"
		"DOTA_Tooltip_ability_item_lljcjn_czss2_Description"	"品质：<font color=\"#5cb85c\">黄级</font>\n技能类型：主动\n将尖刺喷射向敌人，对附近的敌人造成跟力量相关的物理伤害。"
		"DOTA_Tooltip_ability_item_lljcjn_czss3"	"<font color=\"#337ab7\">刺针扫射</font>"
		"DOTA_Tooltip_ability_item_lljcjn_czss3_Description"	"品质：<font color=\"#337ab7\">玄级</font>\n技能类型：主动\n将尖刺喷射向敌人，对附近的敌人造成跟力量相关的物理伤害。"
		"DOTA_Tooltip_ability_zljcjn_swzz5"	"<font color=\"#fe6d15\">死亡之指</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz5_Description"	"撕裂%max%个敌方单位，将其折磨得死去活来，并造成智力*%i%的魔法伤害。每次成功击杀单位都会提升威力。<br><br>击杀单位叠加层数为当前英雄等级/20<br><br>----------------------------<br>品质：<font color=\"#fe6d15\">天级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swzz5_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz5_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_swzz5_sh"	"成功杀死目标增加的额外伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz5_baseDamage"	"基础伤害"
		"DOTA_Tooltip_modifier_zljcjn_swzz5"	"死亡之指--地级"
		"DOTA_Tooltip_modifier_zljcjn_swzz5_Description"	"技能伤害+%dMODIFIER_PROPERTY_BONUS_DAY_VISION%"
		"DOTA_Tooltip_ability_zljcjn_swzz6"	"<font color=\"#ffbc09\">死亡之指</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz6_Description"	"撕裂%max%个敌方单位，将其折磨得死去活来，并造成智力*%i%的魔法伤害。每次成功击杀单位都会提升威力。<br><br>击杀单位叠加层数为当前英雄等级/20<br><br>----------------------------<br>品质：<font color=\"#ffbc09\">仙级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swzz6_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz6_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_swzz6_sh"	"成功杀死目标增加的额外伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz6_baseDamage"	"基础伤害"
		"DOTA_Tooltip_modifier_zljcjn_swzz6"	"死亡之指--地级"
		"DOTA_Tooltip_modifier_zljcjn_swzz6_Description"	"技能伤害+%dMODIFIER_PROPERTY_BONUS_DAY_VISION%"
		"DOTA_Tooltip_ability_item_zljcjn_swzz5"	"<font color=\"#fe6d15 \">死亡之指</font>"
		"DOTA_Tooltip_ability_item_zljcjn_swzz5_Description"	"品质：<font color=\"#fe6d15\">天级</font>\n技能类型：主动\n撕裂一个敌方单位，将其折磨得死去活来，并造成跟智力相关魔法伤害。每次成功击杀单位都会提升威力。"
		"DOTA_Tooltip_ability_item_zljcjn_swzz6"	"<font color=\"#ffbc09\">死亡之指</font>"
		"DOTA_Tooltip_ability_item_zljcjn_swzz6_Description"	"品质：<font color=\"#ffbc09\">仙级</font>\n技能类型：主动\n撕裂一个敌方单位，将其折磨得死去活来，并造成跟智力相关魔法伤害。每次成功击杀单位都会提升威力。"
		"DOTA_Tooltip_ability_yxtfjn_laien_Description"	"升级增加死亡一指目标数量"
		"DOTA_Tooltip_ability_yxtfjn_laien_mfhf"	"魔法回复+"
		"DOTA_Tooltip_ability_yxtfjn_shushi_Description"	"召唤地狱火有（50+当前等级/4的概率）提升出现的地狱火等级，并额外强化地狱火40%%的属性<br><br>当技能等级到达4级给予一本玄级地狱火<br>"
		"DOTA_Tooltip_ability_yxtfjn_ygzs"	"幽鬼--折射"
		"npc_dota_hero_spectre"	"幽鬼"
		"DOTA_Tooltip_ability_yxtfjn_hj"	"狼人--嚎叫"
		"npc_dota_hero_spirit_breaker"	"白牛"
		"DOTA_Tooltip_ability_yxtfjn_aycc"	"白牛--暗影冲刺"
		"DOTA_Tooltip_ability_yxtfjn_jdsw"	"冥界亚龙--幽冥剧毒"
		"DOTA_Tooltip_ability_yxtfjn_hj_Description"	"使队友士气大振，周围%radius%码的友方单位百分比攻击力，攻击速度和生命回复"
		"DOTA_Tooltip_modifier_howl_hero_datadriven"	"嚎叫"
		"DOTA_Tooltip_modifier_howl_hero_datadriven_Description"	"攻击力和攻击速度得到提升"
		"DOTA_Tooltip_ability_yxtfjn_hj_gjl"	"%基础攻击力+"
		"DOTA_Tooltip_ability_yxtfjn_hj_gjsd"	"攻击速度+"
		"DOTA_Tooltip_ability_yxtfjn_hj_zhwsh"	"召唤物伤害+"
		"DOTA_Tooltip_ability_yxtfjn_hj_smhf"	"%生命回复+"
		"DOTA_Tooltip_ability_yxtfjn_hj_duration"	"持续时间"
		"DOTA_Tooltip_modifier_yxtfjn_flgj"	"神之力量"
		"DOTA_Tooltip_modifier_yxtfjn_mz"	"瞄准"
		"DOTA_Tooltip_ability_yxtfjn_aycc_Description"	"裂魂人盯紧一个地点，开始无视一切物体的冲刺。<br>途中经过的所有敌方单位造成和英雄当前生命值*系数相关的物理伤害，并击退非boss单位，并有一定概率攻击一次被冲撞单位"
		"DOTA_Tooltip_ability_yxtfjn_aycc_i"	"%伤害系数"
		"DOTA_Tooltip_ability_yxtfjn_ygzs_Description"	"幽鬼将受到的伤害折射给敌人，造成当前生命值*系数的物理伤害."
		"DOTA_Tooltip_ability_yxtfjn_ygzs_radius"	"伤害范围"
		"DOTA_Tooltip_ability_yxtfjn_ygzs_jsxs"	"减伤系数+"
		"DOTA_Tooltip_ability_yxtfjn_jdsw_Description"	"冥界亚龙向目标区域施放幽冥剧毒，使目标区域内的单位持续受到和敏捷相关的物理伤害，并持续减少目标护甲。"
		"DOTA_Tooltip_ability_yxtfjn_jdsw_sh"	"敏捷伤害系数"
		"DOTA_Tooltip_ability_yxtfjn_jdsw_reduce"	"每秒减甲"
		"npc_dota_hero_viper"	"冥界亚龙"
		"DOTA_Tooltip_ability_yxtfjn_klw_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_ssg_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_laien_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_shushi_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_pake_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_ygzs_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_hj_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_aycc_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_jdsw_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_aycc_chance"	"%概率"
		"DOTA_Tooltip_ability_yxtfjn_ygzs_i"	"系数"
		"DOTA_Tooltip_ability_yxtfjn_laien_max"	"目标数量+"
		"DOTA_Tooltip_ability_yxtfjn_mjssz_chance"	"%触发概率"
		"DOTA_Tooltip_ability_yxtfjn_stckl"	"圣堂刺客--灵能投射"
		"DOTA_Tooltip_ability_yxtfjn_stckl_Description"	"闪烁到指定区域，在一定时间内降低攻击间隔，增加攻击速度"
		"DOTA_Tooltip_ability_yxtfjn_stckl_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_stckl_miss"	"%闪避几率提升"
		"DOTA_Tooltip_ability_yxtfjn_stckl_shhm"	"%免疫概率"
		"DOTA_Tooltip_modifier_yxtfjn_stckl"	"灵能投射"
		"npc_dota_hero_templar_assassin"	"圣堂刺客"
		"DOTA_Tooltip_ability_yxtfjn_stckl_gjsd"	"攻击速度+"
		"DOTA_Tooltip_ability_yxtfjn_stckl_gjjg"	"攻击间隔"
		"DOTA_Tooltip_ability_yxtfjn_stckl_duration"	"持续时间"
		"DOTA_Tooltip_ability_yxtfjn_xzs"	"熊战士--撕裂伤口"
		"DOTA_Tooltip_ability_yxtfjn_xzs_Description"	"熊战士的利爪深深地撕裂敌人的伤口，对同一敌人连续攻击将造成更多伤害。如果同一个目标在5秒内不受攻击，将失去额外伤害加成。"
		"DOTA_Tooltip_ability_yxtfjn_xzs_i"	"每层敏捷伤害系数"
		"DOTA_Tooltip_ability_yxtfjn_xzs_max"	"最大层数"
		"DOTA_Tooltip_ability_yxtfjn_xzs_duration"	"持续时间"
		"npc_dota_storm_spirit"	"风暴之灵"
		"npc_dota_hero_storm_spirit"	"风暴之灵"
		"DOTA_Tooltip_ability_yxtfjn_lianjin"	"化学狂暴"
		"DOTA_Tooltip_ability_yxtfjn_lianjin_bonus_movespeed"	"移动速度+"
		"DOTA_Tooltip_ability_yxtfjn_lianjin_smhf"	"生命回复+"
		"DOTA_Tooltip_ability_yxtfjn_lianjin_base_attack_time"	"攻击间隔"
		"DOTA_Tooltip_ability_yxtfjn_lianjin_duration"	"持续时间"
		"DOTA_Tooltip_ability_yxtfjn_lianjin_Description"	"炼金术士诱发他的食人魔同伴进入化学狂暴，降低攻击间隔，提高移动速度和生命恢复。"
		"DOTA_Tooltip_modifier_fury_swipes_target_datadriven"	"撕裂伤口"
		"DOTA_Tooltip_ability_yxtfjn_emls_ii"	"敏捷系数伤害"
		"DOTA_Tooltip_modifier_yxtfjn_emls"	"恶魔血统"
		"DOTA_Tooltip_ability_jyg_18"	"辅助攻击"
		"DOTA_Tooltip_ability_jyg_18_Description"	"提高攻击命中概率"
		"DOTA_Tooltip_modifier_chemical_rage"	"化学狂暴"
		"DOTA_Tooltip_ability_item_zswq_11_jnsh"	"%+技能伤害"
		"DOTA_Tooltip_ability_item_zswq_12_jnsh"	"+%技能伤害"
		"DOTA_Tooltip_ability_item_zswq_13_jnsh"	"+%技能伤害"
		"DOTA_Tooltip_ability_item_zswq_14_jnsh"	"+%技能伤害"
		"DOTA_Tooltip_ability_yxtfjn_zimao"	"太虚之径"
		"DOTA_Tooltip_ability_yxtfjn_lanmao"	"球状闪电"
		"npc_dota_hero_void_spirit"	"虚无之灵"
		"DOTA_Tooltip_ability_yxtfjn_zimao_Description"	"虚无之灵撕裂现实进入精神位面，再出现在目标地点，对沿途的所有敌人造成和智力相关的魔法伤害。<br><br>右键开启可启用快速施法<br><br><br>极致刮痧，狠狠的刮！"
		"DOTA_Tooltip_ability_yxtfjn_xzs_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_lianjin_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_lanmao_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_zimao_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_zimao_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_yxtfjn_lanmao_i"	"智力系数"
		"DOTA_Tooltip_ability_yxtfjn_lanmao_Description"	"风暴之灵变成不稳定的电流在战场上横冲直撞，直到他的魔法耗尽,到达目标或者撞墙才停下，对路径上的敌人造成 距离的平方/10000*系数的魔法伤害<br><br>飞行结束之后，每飞行100码，增加8%%的技能伤害，持续10S.(多次飞行不叠加)"
		"DOTA_Tooltip_ability_item_sq_1_10_1"	"巨人之剑"
		"DOTA_Tooltip_ability_item_sq_1_10_1_Description"	"<font color=\"#5cb85c\">冲天拳的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">流血刀法的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">混沌一击的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">混元七击的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">烈焰破击的伤害伤害+%lv%%%</font>"
		"DOTA_Tooltip_ability_item_sq_1_10_1_Lore"	"伤害技能触发多倍伤害的概率为50%"
		"DOTA_Tooltip_ability_item_sq_2_10_1"	"巨人之剑"
		"DOTA_Tooltip_ability_item_sq_2_10_1_Description"	"<font color=\"#5cb85c\">冲天拳的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">流血刀法的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">混沌一击的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">混元七击的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">烈焰破击的伤害伤害+%lv%%%</font>"
		"DOTA_Tooltip_ability_item_sq_2_10_1_Lore"	"伤害技能触发多倍伤害的概率为50%"
		"DOTA_Tooltip_ability_item_sq_3_10_1"	"巨人之剑"
		"DOTA_Tooltip_ability_item_sq_3_10_1_Description"	"<font color=\"#5cb85c\">冲天拳的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">流血刀法的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">混沌一击的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">混元七击的伤害伤害+%lv%%%</font><br><font color=\"#5cb85c\">烈焰破击的伤害伤害+%lv%%%</font>"
		"DOTA_Tooltip_ability_item_sq_3_10_1_Lore"	"伤害技能触发多倍伤害的概率为50%"
		"DOTA_Tooltip_ability_yxtfjn_ftjs"	"发条技师--超速运转"
		"DOTA_Tooltip_ability_yxtfjn_ftjs_Description"	"主动使用重置发条技师的技能冷却时间，并且一段时间内降低%lqsj%%%的冷却缩减"
		"DOTA_Tooltip_ability_yxtfjn_ftjs_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_ftjs_gjsd"	"攻击速度+"
		"DOTA_Tooltip_ability_yxtfjn_ftjs_gjjg"	"攻击间隔"
		"DOTA_Tooltip_ability_yxtfjn_ftjs_duration"	"持续时间"
		"DOTA_Tooltip_modifier_yxtfjn_ftjs"	"超速运转"
		"DOTA_Tooltip_modifier_yxtfjn_ftjs_Description"	"冷却缩减-%dMODIFIER_PROPERTY_COOLDOWN_PERCENTAGE%%%"
		"npc_dota_hero_rattletrap"	"发条技师"
		"npc_dota_hero_clockwerk"	"发条技师"
		"DOTA_Tooltip_ability_yxtfjn_mengma"	"猛犸--震荡长戟"
		"DOTA_Tooltip_ability_yxtfjn_mengma_Description"	"释放震荡波有英雄等级/2的概率触发二段伤害\n\n当英雄天赋达到4级时，给与一本玄级震荡波"
		"DOTA_Tooltip_ability_yxtfjn_mengma_Lore"	"<font color=\"#337ab7\">英雄达到30.60.90.120.150级将依次提升一级天赋技能</font>"
		"DOTA_Tooltip_ability_yxtfjn_mengma_i"	"系数"
		"DOTA_Tooltip_ability_yxtfjn_mengma_radius"	"伤害范围"
		"DOTA_Tooltip_ability_yxtfjn_mengma_jsxs"	"减伤系数+"
		"npc_dota_hero_magnataur"	"猛犸"
		"DOTA_Tooltip_ability_yxtfjn_hn_jnsh"	"%技能伤害+"
		"DOTA_Tooltip_ability_item_net_wq_ll_6_1"	"白羽玄冰巨剑"
		"DOTA_Tooltip_ability_item_net_wq_ll_6_2"	"不败神武巨剑"
		"DOTA_Tooltip_ability_item_net_wq_ll_6_3"	"蚀魂光明巨剑"
		"DOTA_Tooltip_ability_item_net_wq_ll_7_1"	"青莲九烈巨剑"
		"DOTA_Tooltip_ability_item_net_wq_ll_7_2"	"天浪飞云巨剑"
		"DOTA_Tooltip_ability_item_net_wq_ll_7_3"	"噬魂迫云巨剑"
		"DOTA_Tooltip_ability_item_net_wq_mj_6_1"	"昱暝尸骨匕首"
		"DOTA_Tooltip_ability_item_net_wq_mj_6_2"	"弥勒赤铜匕首"
		"DOTA_Tooltip_ability_item_net_wq_mj_6_3"	"北斗青花匕首"
		"DOTA_Tooltip_ability_item_net_wq_mj_7_1"	"风舞魔匕首"
		"DOTA_Tooltip_ability_item_net_wq_mj_7_2"	"飞烟坎水匕首"
		"DOTA_Tooltip_ability_item_net_wq_mj_7_3"	"幻海狂浪匕首"
		"DOTA_Tooltip_ability_item_net_wq_zl_6_1"	"瑶琅皇龙杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_6_2"	"麾角罗王杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_6_3"	"水云闇黑杖"
		"DOTA_Tooltip_ability_item_net_wq_ty_6_1"	"惊世秘传匕首"
		"DOTA_Tooltip_ability_item_net_wq_ty_6_2"	"山海伏魔匕首"
		"DOTA_Tooltip_ability_item_net_wq_ty_7_1"	"沧澜金光巨剑"
		"DOTA_Tooltip_ability_item_net_wq_ty_7_2"	"邪风天仙巨剑"
		"DOTA_Tooltip_ability_item_net_wq_zl_7_1"	"残影慾天杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_7_2"	"生死凶冥杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_7_3"	"九霄藏空杖"
		"DOTA_Tooltip_ability_item_net_fj_ty_6_1"	"凝霜摧山头盔"
		"DOTA_Tooltip_ability_item_net_fj_ty_6_2"	"幽蚕红炎头盔"
		"DOTA_Tooltip_ability_item_net_fj_ty_6_3"	"无敌闇影兜帽"
		"DOTA_Tooltip_ability_item_net_fj_ty_6_4"	"赤阳战虎兜帽"
		"DOTA_Tooltip_ability_item_net_fj_ty_6_5"	"孤星辟寒战甲"
		"DOTA_Tooltip_ability_item_net_fj_ty_6_6"	"护心惊涛战甲"
		"DOTA_Tooltip_ability_item_net_fj_ty_7_1"	"夜磷星罗头盔"
		"DOTA_Tooltip_ability_item_net_fj_ty_7_2"	"煌光赤日头盔"
		"DOTA_Tooltip_ability_item_net_fj_ty_7_3"	"月溪两仪兜帽"
		"DOTA_Tooltip_ability_item_net_fj_ty_7_4"	"碧月天尊兜帽"
		"DOTA_Tooltip_ability_item_net_fj_ty_7_5"	"虎牙巨龙战甲"
		"DOTA_Tooltip_ability_item_net_fj_ty_7_6"	"细鳞玄雾战甲"
		"DOTA_Tooltip_ability_item_net_ss_ll_6_1"	"赤霄雷火护腕"
		"DOTA_Tooltip_ability_item_net_ss_ll_6_2"	"崩山血手护腕"
		"DOTA_Tooltip_ability_item_net_ss_ll_7_1"	"震雷傲世护腕"
		"DOTA_Tooltip_ability_item_net_ss_ll_7_2"	"煌光赤炎护腕"
		"DOTA_Tooltip_ability_item_net_ss_mj_6_1"	"荡旋血云戒指"
		"DOTA_Tooltip_ability_item_net_ss_mj_6_2"	"仙蝶天机戒指"
		"DOTA_Tooltip_ability_item_net_ss_mj_7_1"	"天幻破凰戒指"
		"DOTA_Tooltip_ability_item_net_ss_mj_7_2"	"幽幻蝶舞戒指"
		"DOTA_Tooltip_ability_item_net_ss_zl_6_1"	"紫英千仞项链"
		"DOTA_Tooltip_ability_item_net_ss_zl_6_2"	"红莲雷光项链"
		"DOTA_Tooltip_ability_item_net_ss_zl_7_1"	"绝命斩龙项链"
		"DOTA_Tooltip_ability_item_net_ss_zl_7_2"	"森罗洛书项链"
		"DOTA_Tooltip_ability_item_net_ss_ty_6_1"	"月丝伏魔耳饰"
		"DOTA_Tooltip_ability_item_net_ss_ty_7_1"	"长生雷烈耳饰"
		"DOTA_Tooltip_ability_item_net_ts_ty_6_1"	"紫霞星殒纹章"
		"DOTA_Tooltip_ability_item_net_ts_ty_6_2"	"凌绝钢佛纹章"
		"DOTA_Tooltip_ability_item_net_ts_ty_6_3"	"七煞蕴蛊纹章"
		"DOTA_Tooltip_ability_item_net_ts_ty_7_1"	"天哲韫嚣纹章"
		"DOTA_Tooltip_ability_item_net_ts_ty_7_2"	"碎尸绸焰纹章"
		"DOTA_Tooltip_ability_item_net_ts_ty_7_3"	"金乌皇波纹章"
		"DOTA_Tooltip_ability_cwwd3"	"无敌"
		"DOTA_Tooltip_ability_yg32"	"生命窃取"
		"DOTA_Tooltip_ability_yg32_Description"	"攻击会造成额外伤害并治疗自己"
		"DOTA_Tooltip_ability_yg33"	"虚无"
		"DOTA_Tooltip_modifier_yg33"	"虚无"
		"DOTA_Tooltip_modifier_yg33_Description"	"该状态下，加深受到的魔法伤害"
		"DOTA_Tooltip_ability_yg34"	"沉默"
		"DOTA_Tooltip_modifier_yg34"	"虚无"
		"DOTA_Tooltip_modifier_yg34_Description"	"该状态下，加深受到的魔法伤害"
		"DOTA_Tooltip_ability_yg35"	"枷锁"
		"yg31"	"一只来自北方的狼"
		"yg32"	"一只来自北方的狼"
		"yg33"	"一只来自北方的狼"
		"yg34"	"一只来自北方的狼"
		"yg35"	"一只来自北方的狼"
		"yg36"	"一只来自北方的狼"
		"DOTA_Tooltip_ability_yg31"	"巨石投掷"
		"DOTA_Tooltip_ability_yg30_3"	"投掷"
		"DOTA_Tooltip_modifier_boss_pudge_flesh_heap_lua"	"腐肉堆积"
		"DOTA_Tooltip_modifier_boss_pudge_flesh_heap_lua_Description"	"生命值+%dMODIFIER_PROPERTY_EXTRA_HEALTH_PERCENTAGE%%%,攻击力+%dMODIFIER_PROPERTY_DAMAGEOUTGOING_PERCENTAGE%%%"
		"DOTA_Tooltip_ability_courier_shopmall_cw_5_21"	"喷火龙特效"
		"DOTA_Tooltip_ability_courier_shopmall_cw_5_22"	"黄金肉山特效"
		"cw_5_21"	"喷火龙"
		"cw_5_22"	"黄金肉山宝宝"
		"cw_5_23"	"屠夫宝宝"
		"cw_5_24"	"死神"
		"cw_5_25"	"狐灵"
		"DOTA_Tooltip_ability_item_net_wq_ll_8_1"	"蛟龙青野长枪"
		"DOTA_Tooltip_ability_item_net_wq_ll_8_2"	"风舞血鸦长枪"
		"DOTA_Tooltip_ability_item_net_wq_ll_8_3"	"云鹄鬼毒长枪"
		"DOTA_Tooltip_ability_item_net_wq_mj_8_1"	"卷云问缘剑"
		"DOTA_Tooltip_ability_item_net_wq_mj_8_2"	"虎狼玄雾剑"
		"DOTA_Tooltip_ability_item_net_wq_mj_8_3"	"修灭天悲剑"
		"DOTA_Tooltip_ability_item_net_wq_zl_8_1"	"七曜水鸟法杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_8_2"	"魔灵绫罗法杖"
		"DOTA_Tooltip_ability_item_net_wq_zl_8_3"	"荡旋玄雾法杖"
		"DOTA_Tooltip_ability_item_net_wq_ty_8_1"	"梦银墨羽剑"
		"DOTA_Tooltip_ability_item_net_wq_ty_8_2"	"神魔百绣法杖"
		"DOTA_Tooltip_ability_item_net_fj_ty_8_1"	"冷蛇擎天盔"
		"DOTA_Tooltip_ability_item_net_fj_ty_8_2"	"烟罗紫英盔"
